epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
122,1278.41,0.44428,0.31849,0.87295,0.98059,0.93474,0.97951,0.82198,0.58813,0.30657,0.8842,0.0005731,0.0005731,0.0005731
123,1288.4,0.45101,0.32226,0.86845,0.98215,0.93765,0.97864,0.81742,0.61156,0.31835,0.89855,0.000566027,0.000566027,0.000566027
124,1298.35,0.43519,0.31179,0.87575,0.97579,0.94414,0.98218,0.81525,0.59994,0.30574,0.89198,0.000558953,0.000558953,0.000558953
125,1308.29,0.44414,0.31344,0.86806,0.98191,0.94507,0.98164,0.81788,0.59342,0.31225,0.88988,0.00055188,0.00055188,0.00055188
126,1318.21,0.42954,0.3047,0.87916,0.9693,0.93654,0.97734,0.81215,0.60529,0.31525,0.89196,0.000544806,0.000544806,0.000544806
127,1328.16,0.44183,0.31261,0.86644,0.97152,0.94846,0.98263,0.81192,0.6054,0.31339,0.87981,0.000537733,0.000537733,0.000537733
128,1338.31,0.43194,0.30647,0.86611,0.98296,0.94101,0.98114,0.82155,0.58841,0.30811,0.87914,0.000530659,0.000530659,0.000530659
129,1348.34,0.42907,0.30443,0.8722,0.96738,0.94094,0.98072,0.82773,0.58837,0.309,0.88158,0.000523586,0.000523586,0.000523586
130,1358.45,0.43053,0.3104,0.87239,0.98109,0.93758,0.98182,0.81836,0.5901,0.30191,0.88754,0.000516512,0.000516512,0.000516512
131,1369.35,0.44613,0.31983,0.88291,0.98497,0.93227,0.98021,0.81562,0.60197,0.31441,0.88948,0.000509438,0.000509438,0.000509438
132,1380.11,0.4319,0.31057,0.86169,0.98433,0.93386,0.98219,0.81961,0.58044,0.30243,0.87931,0.000502365,0.000502365,0.000502365
133,1390.59,0.43173,0.30919,0.86643,0.97331,0.94236,0.9806,0.81414,0.60223,0.30798,0.891,0.000495291,0.000495291,0.000495291
134,1401.02,0.41843,0.30022,0.86498,0.97585,0.94297,0.98219,0.82142,0.58187,0.30273,0.88652,0.000488218,0.000488218,0.000488218
135,1411.77,0.42312,0.30384,0.86035,0.98709,0.93604,0.98223,0.82348,0.57941,0.30053,0.87646,0.000481144,0.000481144,0.000481144
